date,year,week_num,album,artist,meta_score,user_score,crit_num,user_num,label,genres
"November 20, 2020",2020,47,Good News,Megan Thee Stallion,85,66,14,462,300 Entertainment,['Rap']
"June 19, 2020",2020,25,Acoustic,Oumou Sangare,85,0,7,0,No Format,['International']
"March 27, 2020",2020,13,Walking Proof,Lilly Hiatt,85,82,7,6,New West,['Pop/Rock']
"May 20, 2020",2020,21,No Dream,Jeff Rosenstock,85,79,7,15,Polyvinyl,"['Pop/Rock', 'Alternative/Indie Rock', 'Punk Revival']"
"February 14, 2020",2020,7,Loom,Katie Gately,85,87,10,10,Houndstooth,['Electronic']
"December 11, 2020",2020,50,evermore,Taylor Swift,85,90,29,5304,Republic,['Pop/Rock']
"July 31, 2020",2020,31,A Heros Death,Fontaines DC,84,82,23,50,Partisan,"['Pop/Rock', 'Alternative/Indie Rock']"
"July 31, 2020",2020,31,Voices,Max Richter,84,80,7,4,Decca,['Classical']
"October 23, 2020",2020,43,My Echo,Laura Veirs,84,79,8,7,Raven Marching Band Records,['Pop/Rock']
"October 23, 2020",2020,43,Forgotten Days,Pallbearer,84,72,8,6,Nuclear Blast,"['Pop/Rock', 'Heavy Metal', 'Doom Metal', 'Progressive Metal']"
"August 28, 2020",2020,35,Mama You Can Bet!,Jyoti,84,0,7,0,SomeOthaShip,"['Jazz', 'R&B', 'Experimental Electronic', 'Electric Jazz']"
"August 14, 2020",2020,33,A Celebration of Endings,Biffy Clyro,84,83,16,26,Warner Bros.,"['Pop/Rock', 'Alternative/Indie Rock']"
"September 25, 2020",2020,39,Blue Hearts,Bob Mould,84,75,10,6,Merge,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 12, 2020",2020,24,Room for the Moon,Kate NV,84,72,7,6,RVNG Intl.,"['Pop/Rock', 'Alternative/Indie Rock']"
"May 8, 2020",2020,19,Mutable Set,Blake Mills,84,83,7,7,Verve,['Pop/Rock']
"April 3, 2020",2020,14,It Is What It Is,Thundercat,84,79,23,67,Brainfeeder,['R&B']
"September 11, 2020",2020,37,RE-ANIMATOR,Everything Everything,84,83,10,24,Everything Everything,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Dance-Rock']"
"January 17, 2020",2020,3,Countless Branches,Bill Fay,84,70,13,12,Dead Oceans,['Folk']
"August 28, 2020",2020,35,Inner Song,Kelly Lee Owens,84,84,15,28,Smalltown Supersound,"['Electronic', 'Pop/Rock']"
"November 13, 2020",2020,46,Lamentations,William Basinski,84,0,7,0,Temporary Residence,"['Electronic', 'Avant-Garde', 'Experimental Ambient', 'Conceptual Art', 'Microsound', 'Post-Minimalism', 'Tape Music']"
"June 5, 2020",2020,23,All Things Being Equal,Sonic Boom,84,83,10,7,Carpark Records,"['Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Dream Pop', 'Neo-Psychedelia']"
"June 26, 2020",2020,26,Coriky,Coriky,84,79,7,8,Dischord Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"August 21, 2020",2020,34,Motherhood,No Joy,84,88,8,5,Joyful Noise,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Noise Pop', 'Shoegaze']"
"March 13, 2020",2020,11,Underneath,Code Orange,84,85,11,50,Roadrunner,['Pop/Rock']
"March 6, 2020",2020,10,Eternal Atake,Lil Uzi Vert,84,70,9,233,Atlantic,['Rap']
"October 23, 2020",2020,43,songs and instrumentals,Adrianne Lenker,84,83,19,29,4AD,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Singer/Songwriter', 'Indie Folk']"
"February 28, 2020",2020,9,Suddenly,Caribou,84,80,24,59,Merge,"['Electronic', 'Pop/Rock']"
"June 26, 2020",2020,26,Whats Your Pleasure,Jessie Ware,84,91,18,330,Interscope,['Pop/Rock']
"April 24, 2020",2020,17,Good Souls Better Angels,Lucinda Williams,84,87,19,18,Highway 20 Records,['Folk']
"November 20, 2020",2020,47,In Blue,The Bug,84,0,8,0,Hyperdub,"['Electronic', 'Experimental Dub', 'Ambient Dub']"
"July 31, 2020",2020,31,Welcome to Hard Times,Charley Crockett,84,64,7,5,Son Of Davy,['Country']
"March 13, 2020",2020,11,We Are Sent Here by History,Shabaka the Ancestors,84,78,11,13,Impulse!,['Jazz']
"February 14, 2020",2020,7,Dark Matter,Moses Boyd,84,84,12,10,Exodus,['Jazz']
"June 5, 2020",2020,23,Fantasize Your Ghost,Ohmme,83,0,11,0,Joyful Noise,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Pop', 'Experimental Rock']"
"May 8, 2020",2020,19,Petals for Armor,Hayley Williams,83,91,22,436,Atlantic,"['Pop/Rock', 'Alternative/Indie Rock']"
"November 13, 2020",2020,46,Because of a Flower,Ana Roxanne,83,0,8,0,Kranky,"['Electronic', 'Experimental', 'Avant-Garde', 'Experimental Ambient']"
"September 25, 2020",2020,39,By the Fire,Thurston Moore,83,75,13,6,Daydream Library,"['Experimental', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Indie Rock', 'Experimental Rock', 'American Underground', 'Free Jazz']"
"January 17, 2020",2020,3,Circles,Mac Miller,83,79,14,486,Warner Records,['Rap']
"March 6, 2020",2020,10,Your Life Is a Record,Brandy Clark,83,69,7,7,Warner Bros.,"['Country', 'Americana', 'Contemporary Country']"
"October 9, 2020",2020,41,Lament,Touché Amoré,83,85,9,0,Epitaph,['Pop/Rock']
"March 22, 2020",2020,12,31520,Childish Gambino,83,73,16,258,RCA,"['R&B', 'Pop/Rock']"
"August 28, 2020",2020,35,Whole New Mess,Angel Olsen,83,82,16,26,Jagjaguwar,['Pop/Rock']
"June 12, 2020",2020,24,Pick Me Up Off the Floor,Norah Jones,83,80,10,20,Blue Note,"['Jazz', 'Pop/Rock']"
"March 6, 2020",2020,10,Out of My Province,Nadia Reid,83,77,8,10,Spacebomb,['Pop/Rock']
"November 20, 2020",2020,47,Night Network,The Cribs,83,83,10,11,Sonic Blew,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 2, 2020",2020,40,Working Mens Club,Working Mens Club,83,83,10,6,Heavenly,['Pop/Rock']
"April 3, 2020",2020,14,Never Will,Ashley McBryde,83,85,7,19,Warner Nashville,"['Country', 'Contemporary Country', 'New Traditionalist']"
"March 27, 2020",2020,13,Clockdust,Rustin Man,83,0,8,0,Domino,['Pop/Rock']
"April 10, 2020",2020,15,The Universe Inside,The Dream Syndicate,83,0,8,0,Anti-,"['Pop/Rock', 'Alternative/Indie Rock', 'Neo-Psychedelia']"
"March 13, 2020",2020,11,A Written Testimony,Jay Electronica,83,75,11,73,Roc Nation,['Rap']
"June 19, 2020",2020,25,You Make Me Feel,Don Bryant,83,0,7,0,Fat Possum Records,"['R&B', 'Soul']"
"March 6, 2020",2020,10,The Long Goodbye,Riz Ahmed,83,78,7,6,N/A,[]
"July 17, 2020",2020,29,Lianne La Havas,Lianne La Havas,83,86,19,55,Nonesuch,['R&B']
"April 24, 2020",2020,17,For Their Love,Other Lives,83,78,7,4,ATO,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"May 22, 2020",2020,21,Island,Owen Pallett,83,81,9,9,Domino Recording,['Pop/Rock']
"January 31, 2020",2020,5,Likewise,Frances Quinlan,83,67,12,15,Saddle Creek Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
date,year,week_num,album,artist,meta_score,user_score,crit_num,user_num,label,genres
"August 14, 2020",2020,33,Even in Exile,James Dean Bradfield,83,82,13,5,Montyray,['Pop/Rock']
"October 2, 2020",2020,40,Midnight Manor,The Nude Party,83,0,7,0,New West,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Neo-Psychedelia', 'Garage Rock Revival']"
"March 27, 2020",2020,13,Cenizas,Nicolas Jaar,82,82,7,18,Other People,['Electronic']
"June 5, 2020",2020,23,Head Above the Water,Brigid Mae Power,82,83,9,4,Fire Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Folk']"
"March 20, 2020",2020,12,Rejoice,Tony Allen,82,0,8,0,World Circuit,['Jazz']
"May 15, 2020",2020,20,A Steady Drip Drip Drip,Sparks,82,84,16,13,BMG,['Pop/Rock']
"July 3, 2020",2020,27,Forever Blue,AA Williams,82,0,8,0,Bella Union,['Pop/Rock']
"August 7, 2020",2020,32,Jaguar,Victoria Monét,82,90,7,0,Tribe,['R&B']
"January 17, 2020",2020,3,Football Money,Kiwi Jr,82,69,12,22,Persona Non Grata,"['Pop/Rock', 'Alternative/Indie Rock']"
"September 4, 2020",2020,36,Sun Racket,Throwing Muses,82,0,10,0,Fire Records,"['Pop/Rock', 'Alternative/Indie Rock']"
"February 21, 2020",2020,8,Companion Rises,Six Organs of Admittance,82,86,9,7,Drag City,"['Experimental', 'Pop/Rock', 'Alternative/Indie Rock']"
"October 23, 2020",2020,43,Dont Shy Away,Loma,82,0,8,0,Sub Pop,['Alternative/Indie Rock']
"October 16, 2020",2020,42,Anime Trauma and Divorce,Open Mike Eagle,82,79,7,7,Auto Reverse,['Rap']
"May 15, 2020",2020,20,how im feeling now,Charli XCX,82,86,16,398,Atlantic,"['Pop', 'Pop/Rock', 'Left-Field Pop']"
"March 13, 2020",2020,11,Guerrilla,Nazar,82,0,7,0,Hyperdub,"['Electronic', 'Techno', 'Experimental Techno', 'Experimental Club']"
"March 27, 2020",2020,13,Before Love Came To Kill Us,Jessie Reyez,82,87,10,63,Island,"['R&B', 'Pop/Rock']"
"March 6, 2020",2020,10,England Is a Garden,Cornershop,82,72,10,5,Ample Play,['Pop/Rock']
"November 20, 2020",2020,47,Live Drugs,The War on Drugs,82,83,7,9,Super High Quality Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"December 11, 2020",2020,50,Plastic Bouquet,Kacy Clayton,82,58,8,4,New West,['Folk']
"September 11, 2020",2020,37,From King to a God,Conway the Machine,82,83,8,12,Empire,['Rap']
"July 3, 2020",2020,27,On Sunset,Paul Weller,82,80,16,14,Polydor,"['Jazz', 'Pop/Rock']"
"July 17, 2020",2020,29,Gaslighter,The Chicks,82,83,21,121,Columbia,['Country']
"February 21, 2020",2020,8,Map of the Soul 7,BTS,82,92,12,9092,Bighit,"['Pop', 'Rap', 'Pop/Rock', 'Pop-Rap', 'Asian Pop', 'K-Pop']"
"July 10, 2020",2020,28,Unfollow the Rules,Rufus Wainwright,82,83,15,13,BMG,['Pop/Rock']
"April 3, 2020",2020,14,Im Your Empress Of,Empress Of,82,84,9,38,Terrible,"['Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Club/Dance', 'Indie Electronic', 'Left-Field Pop']"
"May 22, 2020",2020,21,Ghosts of West Virginia,Steve Earle the Dukes,82,84,10,5,New West,['Country']
"May 15, 2020",2020,20,Reunions,Jason Isbell and the 400 Unit,82,83,16,18,Southeastern Records,['Pop/Rock']
"May 1, 2020",2020,18,Alphabetland,X,82,0,10,0,Fat Possum,['Pop/Rock']
"January 17, 2020",2020,3,Nijimusi,OOIOO,82,0,8,0,Thrill Jockey,"['Pop/Rock', 'Alternative/Indie Rock']"
"July 17, 2020",2020,29,Ultimate Success Today,Protomartyr,82,85,18,24,Domino,['Pop/Rock']
"July 24, 2020",2020,30,All the Time,Jessy Lanza,82,73,15,16,Hyperdub,"['Pop', 'Electronic']"
"March 6, 2020",2020,10,Heavy Light,US Girls,82,76,16,40,4AD,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 16, 2020",2020,42,SIGN,Autechre,82,72,12,6,Warp,"['Electronic', 'Techno', 'Pop/Rock', 'Experimental Techno', 'Ambient Techno', 'IDM']"
"February 28, 2020",2020,9,color theory,Soccer Mommy,81,83,22,55,Loma Vista,['Pop/Rock']
"August 28, 2020",2020,35,Shape Destroy,Ruston Kelly,81,0,7,0,Rounder,"['Country', 'Alt-Country', 'Americana', 'Pop/Rock', 'Alternative Country-Rock', 'Contemporary Country']"
"May 8, 2020",2020,19,Straight Songs of Sorrow,Mark Lanegan,81,80,16,14,Heavenly,['Pop/Rock']
"June 12, 2020",2020,24,Ungodly Hour,Chloe x Halle,81,90,9,414,Parkwood Entertainment,['R&B']
"October 23, 2020",2020,43,Love Is the King,Jeff Tweedy,81,82,11,9,dBpm,"['Pop/Rock', 'Alternative/Indie Rock']"
"July 3, 2020",2020,27,Keleketla!,Keleketla!,81,0,9,0,Ahead of Our Time,"['Jazz', 'International', 'African Traditions', 'Afro-beat', 'African Jazz', 'Global Jazz']"
"February 7, 2020",2020,6,UNLOCKED,Denzel Curry,81,81,9,85,Loma Vista,['Rap']
"September 4, 2020",2020,36,Zeros,Declan McKenna,81,90,11,90,Tomplicated,"['Singer/Songwriter', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Alternative Singer/Songwriter']"
"October 2, 2020",2020,40,Shamir,Shamir,81,83,8,4,Self-released,['Pop/Rock']
"August 28, 2020",2020,35,Club Future Nostalgia The Remix Album,Dua Lipa,81,47,7,1430,Warner,['Pop/Rock']
"August 21, 2020",2020,34,Down in the Weeds Where the World Once Was,Bright Eyes,81,77,24,22,Dead Oceans,"['Folk', 'Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Indie Pop', 'Alternative Singer/Songwriter', 'Protest Songs']"
"October 30, 2020",2020,44,Magic Oneohtrix Point Never,Oneohtrix Point Never,81,83,11,19,Warp,['Electronic']
"November 13, 2020",2020,46,Starting Over,Chris Stapleton,81,85,10,23,Mercury Nashville,['Country']
"June 19, 2020",2020,25,The Avalanche,Owen,81,74,8,5,Polyvinyl,"['Emo', 'Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Alternative Singer/Songwriter']"
"March 20, 2020",2020,12,Let It All In,Arbouretum,81,0,8,0,Thrill Jockey,"['Singer/Songwriter', 'Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Experimental Rock', 'Noise Pop', 'Alternative Singer/Songwriter', 'Alternative Country-Rock', 'Indie Folk']"
"August 21, 2020",2020,34,Source,Nubya Garcia,81,81,10,9,Concord,"['Jazz', 'Jazz Instrument', 'Contemporary Jazz', 'Crossover Jazz', 'Saxophone Jazz']"
"December 18, 2020",2020,51,McCartney III,Paul McCartney,81,82,24,105,Capitol,['Pop/Rock']
"June 26, 2020",2020,26,True Story of Bananagun,Bananagun,81,86,10,5,Full Time Hobby,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock']"
"January 17, 2020",2020,3,Land of No Junction,Aoife Nessa Frances,81,0,7,0,Ba Da Bing Records,['Pop/Rock']
"May 8, 2020",2020,19,Warnings,I Break Horses,81,86,11,11,Bella Union,['Pop/Rock']
"March 27, 2020",2020,13,Three,The Necks,81,0,8,0,Northern Spy,"['Jazz', 'Avant-Garde', 'Pop/Rock', 'Contemporary Instrumental']"
"August 21, 2020",2020,34,Androgynous Mary,Girl Friday,81,0,8,0,Hardly Art,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock']"
"July 10, 2020",2020,28,Thats How Rumors Get Started,Margo Price,81,79,16,8,Loma Vista,['Country']
"July 24, 2020",2020,30,Old Flowers,Courtney Marie Andrews,81,58,15,9,Fat Possum Records,"['Country', 'Folk']"
"May 22, 2020",2020,21,Strange to Explain,Woods,81,83,12,9,Woodsist,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Lo-Fi', 'Indie Folk']"
"October 16, 2020",2020,42,Fake It Flowers,Beabadoobee,81,87,18,45,Dirty Hit,['Pop/Rock']
"July 31, 2020",2020,31,OnOn,Daniel Blumberg,81,0,7,0,Mute,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 12, 2020",2020,24,To Love Is to Live,Jehnny Beth,81,78,20,12,Caroline,['Pop/Rock']
"May 22, 2020",2020,21,Banana Skin Shoes,Badly Drawn Boy,81,77,7,10,One Last Fruit,['Pop/Rock']
"April 3, 2020",2020,14,Revel in the Drama,Ren Harvieu,81,87,8,6,Bella Union,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 30, 2020",2020,44,The Raging Wrath Of The Easter Bunny Demo,Mr Bungle,81,85,9,13,Ipecac,"['Pop/Rock', 'Heavy Metal', 'Noise-Rock', 'Death Metal', 'Speed/Thrash Metal']"
"July 10, 2020",2020,28,1000 gecs the Tree of Clues,100 gecs,81,75,7,37,Big Beat,"['Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Dance']"
"January 24, 2020",2020,4,The Neon Skyline,Andy Shauf,81,79,12,23,Anti-,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 2, 2020",2020,40,Savage Mode II,21 Savage,81,80,10,56,Columbia,['Rap']
"October 23, 2020",2020,43,Song Machine Season One Strange Timez,Gorillaz,81,88,15,115,Parlophone,"['Rap', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Alternative Rap', 'Underground Rap', 'Left-Field Rap']"
"June 19, 2020",2020,25,Lamb of God,Lamb of God,81,83,8,23,Epic,"['Pop/Rock', 'Heavy Metal']"
"March 6, 2020",2020,10,Superstar,Caroline Rose,81,81,14,15,New West,['Pop/Rock']
"March 27, 2020",2020,13,Ghosts V Together,Nine Inch Nails,81,77,11,19,The Null Corporation,"['Industrial', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Experimental Ambient', 'Industrial Metal']"
"October 23, 2020",2020,43,III,Fuzz,81,0,7,0,In the Red Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Garage Punk', 'Neo-Psychedelia']"
"January 17, 2020",2020,3,Modus Vivendi,070 Shake,80,79,10,70,G.O.O.D.,['Rap']
"September 25, 2020",2020,39,The Ascension,Sufjan Stevens,80,84,25,73,Asthmatic Kitty,['Pop/Rock']
"March 6, 2020",2020,10,Traditional Techniques,Stephen Malkmus,80,70,18,10,Matador,['Pop/Rock']
"January 31, 2020",2020,5,Have We Met,Destroyer,80,76,21,31,Merge,"['Pop/Rock', 'Alternative/Indie Rock']"
"September 18, 2020",2020,38,Giver Taker,Anjimile,80,0,9,0,Father/Daughter Records,"['Folk', 'Alternative/Indie Rock']"
"October 2, 2020",2020,40,The New OK,Drive-By Truckers,80,58,10,5,ATO,"['Pop/Rock', 'Alternative/Indie Rock', 'Hard Rock', 'Alternative Country-Rock', 'Southern Rock']"
"September 11, 2020",2020,37,American Head,The Flaming Lips,80,87,23,30,Warner Bros.,['Pop/Rock']
"April 10, 2020",2020,15,The Loves of Your Life,Hamilton Leithauser,80,81,11,13,Glassnote Entertainment Group,['Pop/Rock']
"August 14, 2020",2020,33,Total Freedom,Kathleen Edwards,80,76,9,8,Dualtone Music,['Pop/Rock']
"March 13, 2020",2020,11,La Vita Nuova,Maria McKee,80,83,7,4,N/A,['Pop/Rock']
"July 24, 2020",2020,30,Wu Hen,Kamaal Williams,80,0,8,0,Warp,['Jazz']
"September 11, 2020",2020,37,Comma,Sam Prekop,80,0,7,0,Thrill Jockey,"['Avant-Garde', 'Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Indie Electronic', 'Indie Pop', 'Post-Rock', 'Experimental Electronic']"
"March 20, 2020",2020,12,After Hours,The Weeknd,80,88,20,1368,Island,['R&B']
"October 16, 2020",2020,42,Someone New,Helena Deland,80,82,7,9,Luminelle Recordings,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Alternative Singer/Songwriter']"
"June 12, 2020",2020,24,Quickening,Orlando Weeks,80,78,9,6,PIAS,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 5, 2020",2020,23,Sideways to New Italy,Rolling Blackouts Coastal Fever,80,84,17,18,Sub Pop,"['Pop/Rock', 'Alternative/Indie Rock']"
"January 24, 2020",2020,4,Mind Hive,Wire,80,70,15,23,Pink Flag,"['Pop/Rock', 'Alternative/Indie Rock']"
"January 17, 2020",2020,3,X The Godless Void and Other Stories,And You Will Know Us by the Trail of Dead,80,86,12,12,Dine Alone,['Pop/Rock']
"July 3, 2020",2020,27,Bedroom,drmm,80,78,,0,,[]
"March 6, 2020",2020,10,Collector,Disq,80,84,10,7,Saddle Creek Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"March 27, 2020",2020,13,High Risk Behaviour,The Chats,80,76,13,14,Bargain Bin!,['Pop/Rock']
"March 27, 2020",2020,13,Red Sun Through Smoke,Ian William Craig,80,0,7,0,FatCat Records,"['Electronic', 'Avant-Garde', 'Pop/Rock', 'Alternative/Indie Rock', 'Experimental Ambient', 'Experimental Electronic', 'Neo-Classical', 'Tape Music']"
"February 7, 2020",2020,6,Never Not Together,Nada Surf,80,81,9,11,Barsuk,"['Pop/Rock', 'Alternative/Indie Rock']"
"August 7, 2020",2020,32,Eight Gates,Jason Molina,80,68,11,4,Secretly Canadian,['Pop/Rock']
"January 31, 2020",2020,5,The Unraveling,Drive-By Truckers,80,72,16,17,ATO,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Country-Rock', 'Southern Rock']"
"October 9, 2020",2020,41,Atlas Vending,METZ,80,83,12,9,Sub Pop,"['Pop/Rock', 'Alternative/Indie Rock']"
"August 21, 2020",2020,34,Twelfth,Old 97s,80,0,8,0,ATO,['Pop/Rock']
"November 20, 2020",2020,47,BE,BTS,80,91,12,3188,Big Hit,"['Asian Pop', 'K-Pop']"
date,year,week_num,album,artist,meta_score,user_score,crit_num,user_num,label,genres
"January 17, 2020",2020,3,Manic,Halsey,80,83,18,988,Capitol,"['Pop', 'Vocal', 'Pop/Rock', 'Left-Field Pop']"
